BIGConf,audiofile,framedurationms,kbitspersecond,PER,exp,PLC,pesq,stoi
0,mic_F07_si1588,10.0,32,0.3,0,Pattern,1.461272954940796,0.9076646148867829
0,mic_F07_si1588,10.0,32,0.3,1,Pattern,1.4483397006988525,0.925719677100012
0,mic_F07_si1588,10.0,32,0.3,2,Pattern,1.5915714502334595,0.9048199148209842
0,mic_F07_si1588,10.0,32,0.3,3,Pattern,1.478454351425171,0.9229485295909978
0,mic_F07_si1588,10.0,32,0.3,4,Pattern,1.5062751770019531,0.9103028017221158
0,mic_F07_si1588,10.0,32,0.3,5,Pattern,1.5417115688323975,0.8992875631451813
0,mic_F07_si1588,10.0,32,0.3,6,Pattern,1.588460922241211,0.8972423307039875
0,mic_F07_si1588,10.0,32,0.3,7,Pattern,1.43448805809021,0.877803719129473
0,mic_F07_si1588,10.0,32,0.3,8,Pattern,1.368110179901123,0.9084155478882632
0,mic_F07_si1588,10.0,32,0.3,9,Pattern,1.3504753112792969,0.8891174137850743
0,mic_M01_si453,10.0,32,0.3,0,Pattern,1.4690804481506348,0.9167329705051902
0,mic_M01_si453,10.0,32,0.3,1,Pattern,1.3091750144958496,0.896359819181404
0,mic_M01_si453,10.0,32,0.3,2,Pattern,1.4549767971038818,0.9125122787719961
0,mic_M01_si453,10.0,32,0.3,3,Pattern,1.3351956605911255,0.90668823094341
0,mic_M01_si453,10.0,32,0.3,4,Pattern,1.3244309425354004,0.8852519891745403
0,mic_M01_si453,10.0,32,0.3,5,Pattern,1.2718663215637207,0.8807101609987635
0,mic_M01_si453,10.0,32,0.3,6,Pattern,1.3301773071289062,0.899949859869834
0,mic_M01_si453,10.0,32,0.3,7,Pattern,1.325002908706665,0.8915831998569181
0,mic_M01_si453,10.0,32,0.3,8,Pattern,1.3231500387191772,0.8715695389398563
0,mic_M01_si453,10.0,32,0.3,9,Pattern,1.2579355239868164,0.8772609297413813
0,mic_M05_sa1,10.0,32,0.3,0,Pattern,1.3321201801300049,0.8715177768836043
0,mic_M05_sa1,10.0,32,0.3,1,Pattern,1.4341453313827515,0.8722885669800678
0,mic_M05_sa1,10.0,32,0.3,2,Pattern,1.4921927452087402,0.9037066379067394
0,mic_M05_sa1,10.0,32,0.3,3,Pattern,1.4303386211395264,0.8747415277929596
0,mic_M05_sa1,10.0,32,0.3,4,Pattern,1.5203641653060913,0.890586450384059
0,mic_M05_sa1,10.0,32,0.3,5,Pattern,1.7376337051391602,0.9125487753246062
0,mic_M05_sa1,10.0,32,0.3,6,Pattern,1.5007469654083252,0.8782946658665541
0,mic_M05_sa1,10.0,32,0.3,7,Pattern,1.447840929031372,0.8668802575644852
0,mic_M05_sa1,10.0,32,0.3,8,Pattern,1.421704649925232,0.9012311057907388
0,mic_M05_sa1,10.0,32,0.3,9,Pattern,1.4175915718078613,0.8742104566548049
