BIGConf,audiofile,framedurationms,kbitspersecond,PER,exp,PLC,pesq,stoi
7,mic_F07_si1588,10.0,32,0.3,1,Pattern,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,2,AllZeroesPLC,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,2,RepeatPreviousPLC,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,2,Pattern,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,3,AllZeroesPLC,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,3,RepeatPreviousPLC,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,3,Pattern,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,4,AllZeroesPLC,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,4,RepeatPreviousPLC,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,4,Pattern,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,5,AllZeroesPLC,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,5,RepeatPreviousPLC,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,5,Pattern,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,6,AllZeroesPLC,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,6,RepeatPreviousPLC,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,6,Pattern,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,7,AllZeroesPLC,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,7,RepeatPreviousPLC,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,7,Pattern,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,8,AllZeroesPLC,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,8,RepeatPreviousPLC,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,8,Pattern,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,9,AllZeroesPLC,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,9,RepeatPreviousPLC,4.288154602050781,0.9910786532753062
7,mic_F07_si1588,10.0,32,0.3,9,Pattern,4.288154602050781,0.9910786532753062
7,mic_M01_si453,10.0,32,0.3,0,AllZeroesPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,0,RepeatPreviousPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,0,Pattern,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,1,AllZeroesPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,1,RepeatPreviousPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,1,Pattern,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,2,AllZeroesPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,2,RepeatPreviousPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,2,Pattern,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,3,AllZeroesPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,3,RepeatPreviousPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,3,Pattern,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,4,AllZeroesPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,4,RepeatPreviousPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,4,Pattern,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,5,AllZeroesPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,5,RepeatPreviousPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,5,Pattern,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,6,AllZeroesPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,6,RepeatPreviousPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,6,Pattern,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,7,AllZeroesPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,7,RepeatPreviousPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,7,Pattern,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,8,AllZeroesPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,8,RepeatPreviousPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,8,Pattern,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,9,AllZeroesPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,9,RepeatPreviousPLC,4.16845178604126,0.9882973294108904
7,mic_M01_si453,10.0,32,0.3,9,Pattern,4.16845178604126,0.9882973294108904
7,mic_M05_sa1,10.0,32,0.3,0,AllZeroesPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,0,RepeatPreviousPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,0,Pattern,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,1,AllZeroesPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,1,RepeatPreviousPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,1,Pattern,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,2,AllZeroesPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,2,RepeatPreviousPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,2,Pattern,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,3,AllZeroesPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,3,RepeatPreviousPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,3,Pattern,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,4,AllZeroesPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,4,RepeatPreviousPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,4,Pattern,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,5,AllZeroesPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,5,RepeatPreviousPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,5,Pattern,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,6,AllZeroesPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,6,RepeatPreviousPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,6,Pattern,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,7,AllZeroesPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,7,RepeatPreviousPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,7,Pattern,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,8,AllZeroesPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,8,RepeatPreviousPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,8,Pattern,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,9,AllZeroesPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,9,RepeatPreviousPLC,4.419748306274414,0.9914643449606545
7,mic_M05_sa1,10.0,32,0.3,9,Pattern,4.419748306274414,0.9914643449606545
3,mic_F01_sa2,10.0,32,0.3,0,AllZeroesPLC,3.461095094680786,0.9831423703504564
3,mic_F01_sa2,10.0,32,0.3,0,RepeatPreviousPLC,3.3774590492248535,0.9860955419085676
3,mic_F01_sa2,10.0,32,0.3,0,Pattern,3.156874895095825,0.9857874332684216
3,mic_F01_sa2,10.0,32,0.3,1,AllZeroesPLC,3.6620826721191406,0.9824427230444853
3,mic_F01_sa2,10.0,32,0.3,1,RepeatPreviousPLC,3.712674379348755,0.9889114524208551
3,mic_F01_sa2,10.0,32,0.3,1,Pattern,3.6853318214416504,0.9882491770408529
3,mic_F01_sa2,10.0,32,0.3,2,AllZeroesPLC,3.8498761653900146,0.9861015592230991
3,mic_F01_sa2,10.0,32,0.3,2,RepeatPreviousPLC,3.862229347229004,0.9903064916989173
3,mic_F01_sa2,10.0,32,0.3,2,Pattern,3.7717223167419434,0.9877615325528832
3,mic_F01_sa2,10.0,32,0.3,3,AllZeroesPLC,2.8712778091430664,0.9801308024382186
3,mic_F01_sa2,10.0,32,0.3,3,RepeatPreviousPLC,3.2581470012664795,0.9862927509847109
3,mic_F01_sa2,10.0,32,0.3,3,Pattern,2.6518661975860596,0.9815054466114591
3,mic_F01_sa2,10.0,32,0.3,4,AllZeroesPLC,3.321021318435669,0.9848040240427736
3,mic_F01_sa2,10.0,32,0.3,4,RepeatPreviousPLC,3.239197254180908,0.9864648348908198
3,mic_F01_sa2,10.0,32,0.3,4,Pattern,3.2885921001434326,0.9822127392783134
3,mic_F01_sa2,10.0,32,0.3,5,AllZeroesPLC,3.7712743282318115,0.9822294919256396
3,mic_F01_sa2,10.0,32,0.3,5,RepeatPreviousPLC,3.6327106952667236,0.9853903997141142
3,mic_F01_sa2,10.0,32,0.3,5,Pattern,3.4443893432617188,0.9855700338111936
3,mic_F01_sa2,10.0,32,0.3,6,AllZeroesPLC,4.199315071105957,0.9918144736553065
3,mic_F01_sa2,10.0,32,0.3,6,RepeatPreviousPLC,4.199315071105957,0.9918144736553065
3,mic_F01_sa2,10.0,32,0.3,6,Pattern,4.199315071105957,0.9918144736553065
3,mic_F01_sa2,10.0,32,0.3,7,AllZeroesPLC,4.198814868927002,0.9918090530046235
3,mic_F01_sa2,10.0,32,0.3,7,RepeatPreviousPLC,4.173709869384766,0.9917541543451217
3,mic_F01_sa2,10.0,32,0.3,7,Pattern,4.196441650390625,0.9917628720457283
3,mic_F01_sa2,10.0,32,0.3,8,AllZeroesPLC,4.199315071105957,0.9918144736553065
3,mic_F01_sa2,10.0,32,0.3,8,RepeatPreviousPLC,4.199315071105957,0.9918144736553065
3,mic_F01_sa2,10.0,32,0.3,8,Pattern,4.199315071105957,0.9918144736553065
3,mic_F01_sa2,10.0,32,0.3,9,AllZeroesPLC,3.8878870010375977,0.9912823930696164
3,mic_F01_sa2,10.0,32,0.3,9,RepeatPreviousPLC,3.8776817321777344,0.9912754855796956
3,mic_F01_sa2,10.0,32,0.3,9,Pattern,3.862434148788452,0.9913892534703858
3,mic_F07_si1588,10.0,32,0.3,0,AllZeroesPLC,3.2721304893493652,0.9838795805744817
3,mic_F07_si1588,10.0,32,0.3,0,RepeatPreviousPLC,3.839797258377075,0.98928149118489
3,mic_F07_si1588,10.0,32,0.3,0,Pattern,3.268038749694824,0.9768045997031705
3,mic_F07_si1588,10.0,32,0.3,1,AllZeroesPLC,4.079514026641846,0.9891551869985474
3,mic_F07_si1588,10.0,32,0.3,1,RepeatPreviousPLC,4.1202168464660645,0.9896969351399815
3,mic_F07_si1588,10.0,32,0.3,1,Pattern,3.9557340145111084,0.9896405546102169
3,mic_F07_si1588,10.0,32,0.3,2,AllZeroesPLC,3.851861000061035,0.9888981371328787
3,mic_F07_si1588,10.0,32,0.3,2,RepeatPreviousPLC,4.019400119781494,0.9904947618369103
3,mic_F07_si1588,10.0,32,0.3,2,Pattern,3.478154182434082,0.9890476221180171
3,mic_F07_si1588,10.0,32,0.3,3,AllZeroesPLC,4.238735198974609,0.9897999966432469
3,mic_F07_si1588,10.0,32,0.3,3,RepeatPreviousPLC,4.11966609954834,0.989777558448285
3,mic_F07_si1588,10.0,32,0.3,3,Pattern,4.07988977432251,0.989647347486725
3,mic_F07_si1588,10.0,32,0.3,4,AllZeroesPLC,3.7496838569641113,0.9834145071999877
3,mic_F07_si1588,10.0,32,0.3,4,RepeatPreviousPLC,4.1507954597473145,0.9889587637485696
3,mic_F07_si1588,10.0,32,0.3,4,Pattern,3.8944108486175537,0.9853618860770998
3,mic_F07_si1588,10.0,32,0.3,5,AllZeroesPLC,4.1213059425354,0.9899523404375336
3,mic_F07_si1588,10.0,32,0.3,5,RepeatPreviousPLC,4.2328314781188965,0.9909231970221827
3,mic_F07_si1588,10.0,32,0.3,5,Pattern,4.173903465270996,0.9907116944037637
3,mic_F07_si1588,10.0,32,0.3,6,AllZeroesPLC,3.5404160022735596,0.9847472183400706
3,mic_F07_si1588,10.0,32,0.3,6,RepeatPreviousPLC,4.040926456451416,0.9875372960180085
3,mic_F07_si1588,10.0,32,0.3,6,Pattern,3.223125696182251,0.9830352096292138
3,mic_F07_si1588,10.0,32,0.3,7,AllZeroesPLC,3.9337050914764404,0.9887936335450671
3,mic_F07_si1588,10.0,32,0.3,7,RepeatPreviousPLC,4.143410682678223,0.9907057106947894
3,mic_F07_si1588,10.0,32,0.3,7,Pattern,3.5828697681427,0.988745899857334
3,mic_F07_si1588,10.0,32,0.3,8,AllZeroesPLC,3.688206434249878,0.9855317417065758
3,mic_F07_si1588,10.0,32,0.3,8,RepeatPreviousPLC,4.056980133056641,0.9896164644658085
3,mic_F07_si1588,10.0,32,0.3,8,Pattern,3.736903667449951,0.9867609952500985
3,mic_F07_si1588,10.0,32,0.3,9,AllZeroesPLC,3.407606840133667,0.9777085070417714
3,mic_F07_si1588,10.0,32,0.3,9,RepeatPreviousPLC,4.032869815826416,0.9879288804838523
3,mic_F07_si1588,10.0,32,0.3,9,Pattern,3.034850597381592,0.9809248035495247
3,mic_M01_si453,10.0,32,0.3,0,AllZeroesPLC,3.401506185531616,0.9797872613417703
3,mic_M01_si453,10.0,32,0.3,0,RepeatPreviousPLC,3.182528018951416,0.980924254330389
3,mic_M01_si453,10.0,32,0.3,0,Pattern,3.6982643604278564,0.9862684673091203
3,mic_M01_si453,10.0,32,0.3,1,AllZeroesPLC,4.166451930999756,0.987992006943313
3,mic_M01_si453,10.0,32,0.3,1,RepeatPreviousPLC,4.144956588745117,0.9882656122027291
3,mic_M01_si453,10.0,32,0.3,1,Pattern,4.162383556365967,0.9882512897377853
3,mic_M01_si453,10.0,32,0.3,2,AllZeroesPLC,4.16845178604126,0.9882973294108904
3,mic_M01_si453,10.0,32,0.3,2,RepeatPreviousPLC,4.16845178604126,0.9882973294108904
3,mic_M01_si453,10.0,32,0.3,2,Pattern,4.16845178604126,0.9882973294108904
3,mic_M01_si453,10.0,32,0.3,3,AllZeroesPLC,3.374161720275879,0.9806366550919006
3,mic_M01_si453,10.0,32,0.3,3,RepeatPreviousPLC,3.224005699157715,0.9819596995674517
3,mic_M01_si453,10.0,32,0.3,3,Pattern,3.902353048324585,0.9837168391457032
3,mic_M01_si453,10.0,32,0.3,4,AllZeroesPLC,3.9262983798980713,0.9867243313133616
3,mic_M01_si453,10.0,32,0.3,4,RepeatPreviousPLC,4.096848487854004,0.9879816580513061
3,mic_M01_si453,10.0,32,0.3,4,Pattern,3.8716108798980713,0.9860158304490984
3,mic_M01_si453,10.0,32,0.3,5,AllZeroesPLC,3.805623769760132,0.9864181902527878
3,mic_M01_si453,10.0,32,0.3,5,RepeatPreviousPLC,3.7177276611328125,0.9871214214398467
3,mic_M01_si453,10.0,32,0.3,5,Pattern,3.667358636856079,0.987163968270189
3,mic_M01_si453,10.0,32,0.3,6,AllZeroesPLC,4.16845178604126,0.9882973294108904
3,mic_M01_si453,10.0,32,0.3,6,RepeatPreviousPLC,4.16845178604126,0.9882973294108904
3,mic_M01_si453,10.0,32,0.3,6,Pattern,4.16845178604126,0.9882973294108904
3,mic_M01_si453,10.0,32,0.3,7,AllZeroesPLC,3.166335344314575,0.9792756429883224
3,mic_M01_si453,10.0,32,0.3,7,RepeatPreviousPLC,3.1453700065612793,0.9826573867885587
3,mic_M01_si453,10.0,32,0.3,7,Pattern,3.251741409301758,0.9825896197917848
3,mic_M01_si453,10.0,32,0.3,8,AllZeroesPLC,3.997729539871216,0.9878134451421688
3,mic_M01_si453,10.0,32,0.3,8,RepeatPreviousPLC,3.9591147899627686,0.9877217769490114
3,mic_M01_si453,10.0,32,0.3,8,Pattern,3.933887004852295,0.9860342708192018
3,mic_M01_si453,10.0,32,0.3,9,AllZeroesPLC,4.1354217529296875,0.9875882664468051
3,mic_M01_si453,10.0,32,0.3,9,RepeatPreviousPLC,4.075996398925781,0.987754517311431
3,mic_M01_si453,10.0,32,0.3,9,Pattern,4.046507835388184,0.9876804738577949
3,mic_M05_sa1,10.0,32,0.3,0,AllZeroesPLC,3.991671562194824,0.9839531183224169
3,mic_M05_sa1,10.0,32,0.3,0,RepeatPreviousPLC,4.017776966094971,0.9879817573962181
3,mic_M05_sa1,10.0,32,0.3,0,Pattern,3.9005935192108154,0.9873944889042746
3,mic_M05_sa1,10.0,32,0.3,1,AllZeroesPLC,3.919381856918335,0.9892659661485309
3,mic_M05_sa1,10.0,32,0.3,1,RepeatPreviousPLC,3.833817481994629,0.9896864838943982
3,mic_M05_sa1,10.0,32,0.3,1,Pattern,3.9164555072784424,0.9893742183837201
3,mic_M05_sa1,10.0,32,0.3,2,AllZeroesPLC,4.031084060668945,0.9875250532349511
3,mic_M05_sa1,10.0,32,0.3,2,RepeatPreviousPLC,4.183046340942383,0.9904081670309121
3,mic_M05_sa1,10.0,32,0.3,2,Pattern,4.208704471588135,0.9907870637471117
3,mic_M05_sa1,10.0,32,0.3,3,AllZeroesPLC,4.144970417022705,0.9883433233827105
3,mic_M05_sa1,10.0,32,0.3,3,RepeatPreviousPLC,4.049450397491455,0.9874814364356768
3,mic_M05_sa1,10.0,32,0.3,3,Pattern,4.037078857421875,0.9856647393280116
3,mic_M05_sa1,10.0,32,0.3,4,AllZeroesPLC,4.419825553894043,0.9913173518082941
3,mic_M05_sa1,10.0,32,0.3,4,RepeatPreviousPLC,4.416179180145264,0.9911643791314009
3,mic_M05_sa1,10.0,32,0.3,4,Pattern,4.419071197509766,0.9911784750975401
3,mic_M05_sa1,10.0,32,0.3,5,AllZeroesPLC,3.6207261085510254,0.9825487680571041
3,mic_M05_sa1,10.0,32,0.3,5,RepeatPreviousPLC,3.7571334838867188,0.9880268886219838
3,mic_M05_sa1,10.0,32,0.3,5,Pattern,3.2140228748321533,0.9786928684181982
3,mic_M05_sa1,10.0,32,0.3,6,AllZeroesPLC,4.381580829620361,0.9898895223270111
3,mic_M05_sa1,10.0,32,0.3,6,RepeatPreviousPLC,4.3932318687438965,0.9905447022625268
3,mic_M05_sa1,10.0,32,0.3,6,Pattern,4.335729598999023,0.9905737231412728
3,mic_M05_sa1,10.0,32,0.3,7,AllZeroesPLC,4.419748306274414,0.9914643449606545
3,mic_M05_sa1,10.0,32,0.3,7,RepeatPreviousPLC,4.419748306274414,0.9914643449606545
3,mic_M05_sa1,10.0,32,0.3,7,Pattern,4.419748306274414,0.9914643449606545
3,mic_M05_sa1,10.0,32,0.3,8,AllZeroesPLC,4.347870826721191,0.9914643449606545
3,mic_M05_sa1,10.0,32,0.3,8,RepeatPreviousPLC,4.408874988555908,0.991464344960655
3,mic_M05_sa1,10.0,32,0.3,8,Pattern,4.291630268096924,0.9914643449606545
3,mic_M05_sa1,10.0,32,0.3,9,AllZeroesPLC,3.340681552886963,0.9833421607376198
3,mic_M05_sa1,10.0,32,0.3,9,RepeatPreviousPLC,3.698289155960083,0.9868552736712354
3,mic_M05_sa1,10.0,32,0.3,9,Pattern,3.6465132236480713,0.9860777583653194
0,mic_F01_sa2,10.0,32,0.3,0,AllZeroesPLC,1.1972604990005493,0.77596631610931
0,mic_F01_sa2,10.0,32,0.3,0,RepeatPreviousPLC,1.3154139518737793,0.903326613714519
0,mic_F01_sa2,10.0,32,0.3,0,Pattern,1.2332637310028076,0.8633258968021152
0,mic_F01_sa2,10.0,32,0.3,1,AllZeroesPLC,1.1821426153182983,0.7683796739788231
0,mic_F01_sa2,10.0,32,0.3,1,RepeatPreviousPLC,1.292827844619751,0.8886740505676413
0,mic_F01_sa2,10.0,32,0.3,1,Pattern,1.1901301145553589,0.8491638137356025
0,mic_F01_sa2,10.0,32,0.3,2,AllZeroesPLC,1.2431652545928955,0.7859298415975624
0,mic_F01_sa2,10.0,32,0.3,2,RepeatPreviousPLC,1.3991965055465698,0.8932347874003361
0,mic_F01_sa2,10.0,32,0.3,2,Pattern,1.2161567211151123,0.8625508947159168
0,mic_F01_sa2,10.0,32,0.3,3,AllZeroesPLC,1.1663588285446167,0.775781152021466
0,mic_F01_sa2,10.0,32,0.3,3,RepeatPreviousPLC,1.3034567832946777,0.8969592358254272
0,mic_F01_sa2,10.0,32,0.3,3,Pattern,1.2387512922286987,0.8789058819668256
0,mic_F01_sa2,10.0,32,0.3,4,AllZeroesPLC,1.334450125694275,0.8473117810183886
0,mic_F01_sa2,10.0,32,0.3,4,RepeatPreviousPLC,1.498957872390747,0.9320510770211189
0,mic_F01_sa2,10.0,32,0.3,4,Pattern,1.3424257040023804,0.9103159375911614
0,mic_F01_sa2,10.0,32,0.3,5,AllZeroesPLC,1.1588711738586426,0.7466411939938266
0,mic_F01_sa2,10.0,32,0.3,5,RepeatPreviousPLC,1.2926857471466064,0.872690460122265
0,mic_F01_sa2,10.0,32,0.3,5,Pattern,1.197026014328003,0.8421997081390921
0,mic_F01_sa2,10.0,32,0.3,6,AllZeroesPLC,1.1613775491714478,0.8243388903688547
0,mic_F01_sa2,10.0,32,0.3,6,RepeatPreviousPLC,1.2495238780975342,0.896085541848327
0,mic_F01_sa2,10.0,32,0.3,6,Pattern,1.2154288291931152,0.8623920612617271
0,mic_F01_sa2,10.0,32,0.3,7,AllZeroesPLC,1.3460309505462646,0.8345319345151858
0,mic_F01_sa2,10.0,32,0.3,7,RepeatPreviousPLC,1.4972718954086304,0.9173424446042283
0,mic_F01_sa2,10.0,32,0.3,7,Pattern,1.284512996673584,0.8858214017744033
0,mic_F01_sa2,10.0,32,0.3,8,AllZeroesPLC,1.2397778034210205,0.7890440151916057
0,mic_F01_sa2,10.0,32,0.3,8,RepeatPreviousPLC,1.3206020593643188,0.8894065104501265
0,mic_F01_sa2,10.0,32,0.3,8,Pattern,1.2717784643173218,0.8674855661735196
0,mic_F01_sa2,10.0,32,0.3,9,AllZeroesPLC,1.1164971590042114,0.7256957310198586
0,mic_F01_sa2,10.0,32,0.3,9,RepeatPreviousPLC,1.2891908884048462,0.8726858530620364
0,mic_F01_sa2,10.0,32,0.3,9,Pattern,1.2225409746170044,0.8416316251653595
0,mic_F07_si1588,10.0,32,0.3,0,AllZeroesPLC,1.1702731847763062,0.816218635608358
0,mic_F07_si1588,10.0,32,0.3,0,RepeatPreviousPLC,1.5409142971038818,0.9091629923798308
0,mic_F07_si1588,10.0,32,0.3,0,Pattern,1.2149710655212402,0.8668388838740949
0,mic_F07_si1588,10.0,32,0.3,1,AllZeroesPLC,1.2306923866271973,0.8244543594235337
0,mic_F07_si1588,10.0,32,0.3,1,RepeatPreviousPLC,1.5171101093292236,0.9274088041976899
0,mic_F07_si1588,10.0,32,0.3,1,Pattern,1.210890769958496,0.8781002646432402
0,mic_F07_si1588,10.0,32,0.3,2,AllZeroesPLC,1.1995266675949097,0.7943172522820073
0,mic_F07_si1588,10.0,32,0.3,2,RepeatPreviousPLC,1.538628339767456,0.906888417124772
0,mic_F07_si1588,10.0,32,0.3,2,Pattern,1.2376154661178589,0.8649659957961362
0,mic_F07_si1588,10.0,32,0.3,3,AllZeroesPLC,1.2865604162216187,0.8459661442807942
0,mic_F07_si1588,10.0,32,0.3,3,RepeatPreviousPLC,1.5018596649169922,0.9233960159856489
0,mic_F07_si1588,10.0,32,0.3,3,Pattern,1.273664951324463,0.8847743454575756
0,mic_F07_si1588,10.0,32,0.3,4,AllZeroesPLC,1.2441741228103638,0.8320103146204262
0,mic_F07_si1588,10.0,32,0.3,4,RepeatPreviousPLC,1.5170204639434814,0.9074713290577193
0,mic_F07_si1588,10.0,32,0.3,4,Pattern,1.3004266023635864,0.8737034938400419
0,mic_F07_si1588,10.0,32,0.3,5,AllZeroesPLC,1.2231285572052002,0.7936532885983832
0,mic_F07_si1588,10.0,32,0.3,5,RepeatPreviousPLC,1.5320329666137695,0.9009847193525321
0,mic_F07_si1588,10.0,32,0.3,5,Pattern,1.2583527565002441,0.858092524988187
0,mic_F07_si1588,10.0,32,0.3,6,AllZeroesPLC,1.2159409523010254,0.7803392542094125
0,mic_F07_si1588,10.0,32,0.3,6,RepeatPreviousPLC,1.6341394186019897,0.9093947518571894
0,mic_F07_si1588,10.0,32,0.3,6,Pattern,1.2757325172424316,0.8596412971648282
0,mic_F07_si1588,10.0,32,0.3,7,AllZeroesPLC,1.1245756149291992,0.7663267201619911
0,mic_F07_si1588,10.0,32,0.3,7,RepeatPreviousPLC,1.473688006401062,0.8830193210481693
0,mic_F07_si1588,10.0,32,0.3,7,Pattern,1.2098140716552734,0.8344632226874168
0,mic_F07_si1588,10.0,32,0.3,8,AllZeroesPLC,1.1985094547271729,0.8136012240394509
0,mic_F07_si1588,10.0,32,0.3,8,RepeatPreviousPLC,1.4000539779663086,0.9101571356613666
0,mic_F07_si1588,10.0,32,0.3,8,Pattern,1.2284562587738037,0.8764516331147917
0,mic_F07_si1588,10.0,32,0.3,9,AllZeroesPLC,1.1650742292404175,0.7794018938684675
0,mic_F07_si1588,10.0,32,0.3,9,RepeatPreviousPLC,1.3687418699264526,0.8908602123417674
0,mic_F07_si1588,10.0,32,0.3,9,Pattern,1.1870803833007812,0.8468826879629282
0,mic_M01_si453,10.0,32,0.3,0,AllZeroesPLC,1.3388921022415161,0.8797062437139416
0,mic_M01_si453,10.0,32,0.3,0,RepeatPreviousPLC,1.4718749523162842,0.9222403282775462
0,mic_M01_si453,10.0,32,0.3,0,Pattern,1.3954672813415527,0.9047723958672828
0,mic_M01_si453,10.0,32,0.3,1,AllZeroesPLC,1.1888483762741089,0.8448513755435804
0,mic_M01_si453,10.0,32,0.3,1,RepeatPreviousPLC,1.3065450191497803,0.8963032821390392
0,mic_M01_si453,10.0,32,0.3,1,Pattern,1.2590265274047852,0.8914876942490371
0,mic_M01_si453,10.0,32,0.3,2,AllZeroesPLC,1.3718507289886475,0.8666530372645634
0,mic_M01_si453,10.0,32,0.3,2,RepeatPreviousPLC,1.4918724298477173,0.9136620300670422
0,mic_M01_si453,10.0,32,0.3,2,Pattern,1.4520084857940674,0.9158212806134337
0,mic_M01_si453,10.0,32,0.3,3,AllZeroesPLC,1.245973825454712,0.8638642084251924
0,mic_M01_si453,10.0,32,0.3,3,RepeatPreviousPLC,1.3370765447616577,0.911360098334729
0,mic_M01_si453,10.0,32,0.3,3,Pattern,1.2615156173706055,0.9069306620288516
0,mic_M01_si453,10.0,32,0.3,4,AllZeroesPLC,1.223659634590149,0.8011847841320456
